"countBurglaries","streetLights_allOut","streetLights_allOut.nn","dist_to_hotspot"
0,51,80.1483506670582,1000
2,106,70.2795208199136,1118.03398874989
1,113,62.0998896684412,1414.2135623731
5,67,116.590001676489,1802.77563773199
0,152,27.3661223299013,1581.13883008419
5,177,58.022453283835,1500
8,123,70.1516516062961,1581.13883008419
11,131,30.8629761851879,1802.77563773199
0,68,100.311772945375,2121.32034355964
0,281,51.4230811394746,2500
1,34,131.835092709852,4123.10562561766
0,7,94.0131000280139,4031.12887414927
8,71,56.3134775942311,4000
0,9,93.0512638352216,3807.88655293195
1,13,170.166013468829,3605.55127546399
13,93,68.9876126974229,3354.10196624968
4,284,33.2304476472747,2549.50975679639
1,253,18.3179252552775,2061.55281280883
3,123,12.4161639525117,1581.13883008419
0,2,266.116842514881,1118.03398874989
2,279,30.0672627372989,707.106781186548
3,354,17.3541721229716,500
0,23,158.230022049034,707.106781186548
0,0,271.099298500723,1118.03398874989
0,28,228.110992738961,1581.13883008419
1,99,95.2310162787907,1802.77563773199
3,78,50.8232422855458,2121.32034355964
3,114,45.9900745816015,2061.55281280883
8,62,46.8891318948426,2000
5,92,49.7280673777558,2061.55281280883
5,193,32.4547249172037,2236.06797749979
1,149,21.2792541435375,2500
0,10,103.41271783717,3535.53390593274
2,41,38.5060516868298,3500
0,2,194.224143591626,3535.53390593274
0,0,384.367618801091,3640.05494464026
0,0,340.243474648352,3535.53390593274
9,127,58.8808160678265,2692.58240356725
4,179,59.5775639286183,2236.06797749979
3,90,37.1526626841482,1802.77563773199
0,0,325.140984531531,1414.2135623731
0,0,269.700235135833,1118.03398874989
2,31,70.516356757791,1000
0,7,230.057048557363,1118.03398874989
0,15,58.6224728864953,1414.2135623731
0,53,214.903817691595,1802.77563773199
1,124,51.3801888102862,2236.06797749979
1,278,25.1705242592379,2500
5,128,45.1011979974732,2549.50975679639
6,210,14.4227874283734,2500
6,88,51.2562897489456,2549.50975679639
2,187,77.7692548405329,2692.58240356725
2,186,28.3801918085413,2915.47594742265
0,2,166.193024997537,3041.38126514911
6,214,57.5803783077629,2915.47594742265
2,188,38.4408263465257,2500
1,156,23.5627697133256,2121.32034355964
0,34,68.8277815210397,1802.77563773199
5,149,51.6930364095281,1581.13883008419
3,70,70.5050556530461,1500
0,16,62.6801039628147,1581.13883008419
0,37,82.6288214626546,1802.77563773199
1,54,92.3705420330414,2121.32034355964
1,49,78.9276144625272,2500
1,25,135.351178348508,2915.47594742265
2,102,67.6392116996607,3041.38126514911
6,156,47.9706777579515,3000
2,164,53.3778225127011,3041.38126514911
4,90,40.9236419609453,3162.27766016838
0,1,337.650567290619,2549.50975679639
0,83,49.7674000614671,2500
2,61,67.233314421186,2500
1,103,18.0530691568196,2500
3,73,70.2970335430253,2500
3,130,59.9915917535884,2236.06797749979
10,281,63.878430952477,2061.55281280883
6,215,48.6447829143882,2000
0,16,70.975546467432,2061.55281280883
1,15,93.5130586537545,2236.06797749979
3,144,63.0520088492331,2500
2,89,40.5749140026539,2828.42712474619
0,27,117.399741105085,3201.56211871642
2,113,18.3493826586153,3535.53390593274
4,101,105.450762441821,3500
0,56,64.378234914119,3535.53390593274
2,51,83.2309452436735,3640.05494464026
0,7,200.432178038581,2061.55281280883
0,29,182.747967490422,2000
0,17,109.180138576317,2061.55281280883
0,17,214.512570050955,2236.06797749979
0,30,186.086801603115,2000
5,178,47.6745165810768,2000
2,164,56.7871538858488,2000
5,142,61.9363986389839,2061.55281280883
2,150,45.8656568857812,2236.06797749979
2,17,65.4682465843366,2500
2,91,14.0871056778932,2692.58240356725
5,142,34.7044799039535,2915.47594742265
1,146,68.7173151577486,3162.27766016838
1,22,92.6678322192452,3354.10196624968
2,146,83.3409784464049,3905.12483795333
5,206,44.9607825640823,4000
1,92,42.8624849556557,4031.12887414927
0,116,44.9243805337653,1581.13883008419
4,316,33.4351640667073,1500
4,116,44.6218366892635,1581.13883008419
0,131,67.8931273403627,1802.77563773199
1,32,134.332099022431,1581.13883008419
2,76,164.874249586521,1500
1,38,56.4758823560623,1500
0,39,90.0623062069361,1581.13883008419
6,91,70.8661743829232,1802.77563773199
2,147,14.9390968198458,2121.32034355964
1,289,38.4163054500429,2500
6,130,45.4789371236235,2549.50975679639
7,156,55.305246152945,2692.58240356725
2,95,27.7117463436897,2915.47594742265
3,36,78.1623924303004,3535.53390593274
5,128,56.4762959680437,3905.12483795333
0,64,39.4018628721193,4301.16263352131
4,166,63.3330634705101,1118.03398874989
5,82,72.9478626938635,1000
6,131,58.0656556277365,1118.03398874989
2,145,43.5068614200009,1414.2135623731
4,189,29.8216163229562,1118.03398874989
1,75,87.0203521097105,1000
0,49,95.0541391329631,1000
0,13,66.4255820368121,1000
0,15,57.5062815115287,1414.2135623731
9,87,62.4422335283888,1802.77563773199
5,74,35.0129962237141,2000
0,85,88.5598396470521,2061.55281280883
5,135,76.3341486444407,2236.06797749979
2,119,37.3727731159066,2500
3,199,57.5387111267462,707.106781186548
6,282,44.8356059363099,500
6,114,48.1318155572012,707.106781186548
2,166,49.5815238912331,1000
3,202,64.5555148919798,707.106781186548
4,197,40.8699352957292,500
1,270,31.5963949894733,500
0,71,35.5733424267284,500
3,98,89.7960871338915,500
0,25,111.009791713398,500
2,75,113.241192544123,1500
2,88,40.2564018432267,1581.13883008419
2,183,46.4197408191669,1802.77563773199
6,174,41.5120319225246,2121.32034355964
1,124,48.5135820201994,2915.47594742265
0,122,67.9139840897279,3354.10196624968
2,267,50.7407044065327,500
1,140,51.9541299965266,0
1,258,33.4237441777116,500
4,230,42.2734247572917,500
5,293,50.2255745027579,500
5,193,48.9861184828322,0
7,302,24.4840266310321,0
4,274,44.9166642391924,0
6,405,26.6383960886292,0
7,51,59.4251378586558,500
2,326,53.3446944259183,1802.77563773199
5,30,63.7998044726475,2692.58240356725
0,27,90.8073799395059,3162.27766016838
3,214,30.4754319835598,500
8,179,29.8053784807012,0
8,182,22.6685215236879,500
18,201,33.5950183228528,0
6,230,49.9522406737868,500
3,80,70.0984723697202,500
5,162,43.6483693114395,500
2,51,62.0136617032492,500
3,220,72.5140576565447,500
0,255,55.7568212292897,500
8,115,27.8190209371869,707.106781186548
6,221,32.9620551975757,2549.50975679639
0,12,154.180712751301,3041.38126514911
5,175,36.5705693741624,707.106781186548
9,265,21.8178984069352,500
6,237,11.8595602367829,0
8,313,57.8793897874871,0
7,177,20.5752840442272,0
0,125,45.4269128223211,500
1,127,31.7556419766001,707.106781186548
0,31,77.2749268311795,707.106781186548
2,279,53.4806573268855,0
3,216,14.1788582586008,0
8,332,19.0585907918631,0
9,302,39.6179594331536,0
15,262,29.4633719310943,0
4,242,39.5531695237571,500
3,94,44.3910826377503,2500
0,60,106.593003403259,3000
14,157,25.3957539873019,707.106781186548
2,132,21.9108705076587,500
4,200,39.2579088316589,0
8,442,68.4231015581444,0
5,326,12.8953020088908,0
1,145,52.0798412467512,0
2,267,19.2222584743232,500
0,56,52.8259214627478,1000
0,22,105.691616091654,500
0,86,37.7713058325604,500
2,96,32.9603476144378,500
0,123,38.8698996784294,500
0,62,146.567984736459,500
0,76,89.4722228529204,707.106781186548
0,0,282.027322367331,1581.13883008419
0,50,95.4932986369042,2061.55281280883
5,45,97.4504529536644,2549.50975679639
2,17,102.124759333906,3041.38126514911
5,75,99.3793753478957,1802.77563773199
0,28,195.777048302158,1581.13883008419
0,7,133.962255866191,1500
0,30,147.306437365819,1500
0,69,60.5010335531026,707.106781186548
0,117,62.3530265131214,1000
1,62,101.987098471546,1000
6,156,43.3835936636512,1000
5,162,77.6992303429833,1000
0,61,52.7321555821951,1118.03398874989
0,6,168.756433472604,1802.77563773199
0,122,35.9182396794116,2236.06797749979
5,68,35.7358797134157,2692.58240356725
0,0,299.666491580286,1414.2135623731
2,74,37.8258196853468,1118.03398874989
3,93,26.9249068805611,1000
0,119,90.3797169500157,1000
3,129,76.2829111042886,1000
4,227,55.4644653785041,500
15,339,29.0027679717109,0
5,463,23.1414272842097,0
5,118,22.5185866883854,500
1,203,39.6528298002105,500
10,150,44.0252275843869,0
9,272,11.8484894029346,0
3,114,28.8612782270419,500
2,359,85.7257341957101,500
3,85,73.9841797698658,707.106781186548
1,63,86.0159595735044,1118.03398874989
4,236,20.9879954119076,1500
3,95,47.2226357485,1500
0,13,173.091366109406,2121.32034355964
7,102,24.7983455835733,2500
0,44,44.1508771286736,2915.47594742265
0,40,20.6814374280447,1118.03398874989
4,224,28.4893023082064,707.106781186548
8,289,43.9135385391401,500
6,189,56.4531728499676,500
4,219,23.4692812906096,707.106781186548
9,148,34.596569567756,500
6,296,9.39621387460308,0
0,256,55.6566671200775,0
0,178,36.0563926682709,0
1,248,41.5941020787528,500
4,158,48.6772523900869,0
2,373,31.8850811991913,0
6,206,74.161757590285,0
1,246,53.5565648930887,0
1,128,12.9017872271605,500
4,80,72.4923042322641,1000
0,168,28.8217459808043,1500
2,61,65.5749189586529,2000
4,176,33.135584363225,2236.06797749979
8,111,35.4782240682873,2500
3,259,68.233614568909,2828.42712474619
3,130,68.5060788331753,3201.56211871642
8,261,47.3151369139444,707.106781186548
7,309,60.4737410699026,500
5,181,48.5089230034673,0
10,231,16.7623862879512,0
4,397,31.4510933023075,500
10,131,87.5637249074586,0
9,256,46.1958662327118,500
3,131,66.4008224905822,0
2,147,29.1894202601994,0
1,111,21.3267430407163,500
2,48,14.9688022935309,707.106781186548
4,165,40.6504849330838,1118.03398874989
3,169,16.3300199235764,1581.13883008419
9,137,58.8342899823954,2061.55281280883
8,191,50.993149645621,2692.58240356725
3,124,42.4182761823279,2915.47594742265
1,339,33.4231867824831,3201.56211871642
8,85,61.921453698512,3535.53390593274
5,266,42.6846688843689,500
5,187,26.2441331753466,0
3,194,40.5113221777478,0
5,280,71.6754424979149,500
1,191,15.0861627388666,500
7,95,62.7657396794086,500
0,261,46.2340060464163,500
2,280,93.6406944677607,0
6,314,36.8590700057985,0
3,139,58.7250774718996,0
3,189,52.8185316541353,0
0,73,93.8180774997663,500
3,118,30.7912042462875,500
11,84,94.3630679177297,707.106781186548
3,81,28.6821270904899,1118.03398874989
1,117,29.3908842319879,1414.2135623731
3,90,69.5236378770867,1802.77563773199
10,110,17.791590796372,2236.06797749979
3,131,88.0069053486671,3905.12483795333
0,81,72.411428891789,4242.64068711928
3,330,36.5106527739675,0
7,276,42.3596201668956,0
4,315,54.3558104267161,0
5,195,50.6089037171216,0
0,17,88.2802598659525,707.106781186548
1,9,93.7693416314119,1000
2,64,77.6248456782784,500
9,204,35.6234234383127,0
6,353,30.4211641490093,0
2,102,26.017057166698,500
0,0,310.570574073183,500
1,67,62.061118949468,707.106781186548
5,111,51.1202619601632,1000
8,212,11.9123959619412,1118.03398874989
7,171,62.4289697352133,1414.2135623731
7,144,86.1520019636156,1802.77563773199
5,114,22.1240319740193,2121.32034355964
2,74,11.6591972416755,2500
8,100,6.02568771331097,2915.47594742265
15,75,65.8578466231052,3807.88655293195
12,331,16.4908548348203,500
8,177,45.1741054032483,0
6,315,39.6180489139028,0
4,104,69.3888550261317,500
2,68,44.8261931272916,1118.03398874989
7,89,35.6026591469734,707.106781186548
1,136,40.3613112199513,500
4,434,46.4719531917931,0
3,401,54.8886632488432,0
4,122,62.866464993912,500
7,155,66.6066113282152,1000
7,110,26.0680075385733,1118.03398874989
10,165,57.1803366481545,1414.2135623731
13,207,5.09390814617847,1581.13883008419
5,151,72.9623514564427,1802.77563773199
11,177,49.7783119335442,2121.32034355964
8,201,12.7496057405002,2500
9,63,79.4954705626805,2828.42712474619
6,117,58.1238709151998,3201.56211871642
19,206,30.55546208078,4031.12887414927
6,157,41.3710982825672,4472.13595499958
1,90,49.3795690736211,4716.9905660283
8,246,46.8420669094869,0
7,540,36.3998854736918,0
5,299,44.7208422940731,0
6,122,67.2518897684616,500
8,202,59.4624915012556,707.106781186548
10,294,55.3096566162994,500
14,141,54.8136408621296,0
11,324,31.0323779626928,0
3,330,23.7268601494908,0
7,167,8.05287327959596,500
14,152,89.6231874006712,1000
22,134,47.9685736576143,1500
13,196,71.027745471288,1802.77563773199
14,206,45.1967665850972,2061.55281280883
10,212,53.3453821060842,2236.06797749979
21,127,48.5880105385962,2500
2,113,67.0897391980334,2828.42712474619
1,35,68.2340697368343,4301.16263352131
7,138,25.6848261040802,4716.9905660283
3,217,61.2900811086545,5147.8150704935
1,82,51.4708288352726,3905.12483795333
4,98,22.6572103174187,4242.64068711928
2,146,53.4180213713663,4609.77222864644
3,131,59.9379729996868,5000
3,271,61.5212814711268,500
6,139,67.7375742891346,0
8,239,15.1726305172682,500
2,77,108.932238938488,707.106781186548
11,56,72.9294725763759,1118.03398874989
5,99,136.444409904006,707.106781186548
16,209,40.2544393167305,500
17,169,51.4406783237804,0
6,142,21.3732991170525,1000
4,46,81.2557377772151,1118.03398874989
8,272,12.7405722740729,1414.2135623731
19,196,13.4685123324072,1802.77563773199
9,151,24.8621691595251,2236.06797749979
9,160,60.8555223767887,2692.58240356725
20,100,21.9636231822561,3162.27766016838
8,134,70.9603611113803,3354.10196624968
1,21,142.082560126293,3905.12483795333
4,83,77.7343030054991,4242.64068711928
1,144,60.5311189065415,4609.77222864644
2,177,50.4703950384275,4949.74746830583
1,339,32.4772330292475,5315.07290636732
2,200,56.513161476494,2692.58240356725
3,165,47.5947188166422,2236.06797749979
5,186,64.8807630180772,1802.77563773199
3,84,61.4026263704449,1414.2135623731
3,87,21.6549926354812,1118.03398874989
3,61,143.824628814456,707.106781186548
6,142,19.1197326110266,500
2,124,7.14124531212247,707.106781186548
1,99,20.9612819204298,1118.03398874989
1,67,26.0486775840671,1414.2135623731
1,53,128.733301552002,1118.03398874989
5,279,56.4932730071777,707.106781186548
9,92,75.021169040547,500
2,137,64.9486409008585,707.106781186548
1,86,37.771692289989,1118.03398874989
4,162,44.4623773628437,1581.13883008419
10,186,47.0984118143978,2061.55281280883
9,127,33.5029868010358,2500
6,100,42.0346456359517,2915.47594742265
9,128,42.8945032286382,3354.10196624968
2,139,128.796701222181,3807.88655293195
5,163,13.9178392466762,4301.16263352131
1,296,30.524787172799,4609.77222864644
2,264,30.752186752745,4949.74746830583
3,113,51.0821028629947,5315.07290636732
0,99,145.559754436627,5656.85424949238
1,175,42.0041613961456,2915.47594742265
0,1,235.681288612934,2500
3,145,63.9078230634564,2121.32034355964
3,55,43.3473131886051,1802.77563773199
6,102,41.311381153976,1414.2135623731
2,47,70.2900841757654,1118.03398874989
0,37,98.7554961388129,1000
8,201,24.7742992949533,1118.03398874989
4,82,56.4374327163384,1414.2135623731
5,81,43.1090642746834,1802.77563773199
7,120,10.4533460188904,1414.2135623731
6,129,50.0395530939216,1118.03398874989
7,96,73.9374199399855,1000
7,170,18.9466199321137,0
10,334,22.6570574287021,500
1,126,33.4971648042758,1000
6,136,32.0517730670537,1500
7,107,59.0062336716128,2000
9,125,56.7573560752289,2500
8,173,31.2321270513923,3000
5,94,63.7910326656023,3500
5,209,9.03496502737558,4716.9905660283
4,106,99.437341669926,5000
4,210,19.4943464724141,5315.07290636732
5,95,21.0590502995759,5656.85424949238
4,114,34.9133746291911,3201.56211871642
7,38,137.229693135884,2828.42712474619
3,89,45.9174316314632,2500
2,104,49.6878957264919,2121.32034355964
6,188,54.5096918655318,1802.77563773199
4,236,51.5775802635299,1581.13883008419
3,94,121.211498919882,1500
5,181,32.7845013348133,1581.13883008419
3,117,37.1726877006808,1802.77563773199
13,111,47.0596953087735,2121.32034355964
4,128,77.6515309548646,1802.77563773199
1,62,54.911959206518,1500
3,105,67.1489026802799,1000
4,186,16.2553969335826,0
3,175,30.4892469518114,500
3,127,56.9648782170433,1000
5,183,33.3034445354598,1500
6,176,27.6698941561338,2000
5,223,16.9745775158065,2500
0,122,42.5895872758552,3000
3,154,22.4577617627435,4500
2,170,22.2806440839098,5000
7,116,29.2591923727413,5408.32691319598
2,229,40.0894280694365,5700.87712549569
0,99,114.645553658884,6020.79728939615
0,86,32.3121521361469,3535.53390593274
1,108,98.3070444510217,3201.56211871642
1,36,67.8952146486598,2828.42712474619
3,153,67.9133351903864,2500
11,127,36.3087966230071,2236.06797749979
8,60,96.3660712509245,2061.55281280883
7,107,49.0208896996402,2000
3,122,50.0705300423511,2000
4,210,66.7744129624379,2061.55281280883
3,97,45.4131570074766,2236.06797749979
4,119,32.8944797838703,2061.55281280883
3,111,16.7863348558187,1581.13883008419
4,94,87.392490190769,1118.03398874989
5,269,9.19613308048292,500
4,124,20.5009459973591,707.106781186548
5,140,25.1239245418422,1118.03398874989
3,149,85.311188839967,1581.13883008419
4,144,74.8674256161599,2061.55281280883
3,74,144.394781491869,2549.50975679639
2,184,24.0821927290432,3807.88655293195
3,124,7.03443711451047,3354.10196624968
5,111,28.6942640491044,2915.47594742265
10,158,22.9451964737426,2500
9,257,21.0216697741487,2121.32034355964
1,115,23.7219300509449,1802.77563773199
9,93,27.7441828176716,1581.13883008419
5,117,68.8307104544468,1500
9,109,49.8230155133196,1581.13883008419
2,59,65.4970125260054,1802.77563773199
2,139,60.7674915863102,2000
2,44,87.4902168924862,1500
14,55,83.7542073218991,1000
4,230,50.667433949546,0
5,190,26.932186725049,500
6,150,40.7329821981828,1000
2,285,117.627004980111,1500
4,89,36.3302671687966,2000
3,74,61.5455550228908,3500
1,114,54.3942593174992,4000
2,102,43.9863708019088,4500
5,124,52.9287992078059,5000
5,94,51.043309206398,5500
3,132,30.2052216326863,6000
4,120,52.2215312035488,3162.27766016838
3,36,64.5188974775139,2692.58240356725
3,50,21.7316275314463,2236.06797749979
7,244,48.4345223368557,1802.77563773199
5,87,8.03947133588818,1414.2135623731
8,132,16.8124469467796,1118.03398874989
8,104,51.2584464303606,1000
1,122,45.3849697184014,1118.03398874989
6,135,50.3779275361063,1414.2135623731
9,216,54.8369492133583,1802.77563773199
7,56,82.7514460428467,1581.13883008419
9,124,30.1830903107976,1118.03398874989
6,208,26.0984157649946,500
1,172,28.7720292255493,707.106781186548
1,111,110.998396794366,1118.03398874989
1,116,39.0342994098365,1581.13883008419
8,94,56.7853092577465,3041.38126514911
4,73,56.7620393722369,3535.53390593274
3,44,110.991817927651,4031.12887414927
3,51,105.132608124847,4527.69256906871
5,76,66.004640727396,5024.93781056045
3,116,33.9637899525965,5522.68050859363
4,145,63.0133170792166,6020.79728939615
2,81,55.6045328347852,6519.20240520265
2,72,57.4958781228642,6020.79728939615
2,97,69.82115297633,5522.68050859363
3,62,51.1487905357812,5024.93781056045
2,84,54.8274328555214,4527.69256906871
2,106,55.7885714988827,4031.12887414927
0,115,36.5974682341613,2692.58240356725
4,128,82.1417564790268,3162.27766016838
6,93,12.6444936389443,3640.05494464026
7,89,94.2383054661004,4123.10562561766
7,156,17.4511769751412,4609.77222864644
5,104,29.8038165016269,5099.01951359279
7,70,81.0674770354118,5590.16994374947
2,129,30.6887012690423,6500
0,184,7.02910085130852,6000
0,89,17.9621996049751,5500
1,87,51.640598629099,5000
0,165,33.7675745864855,4500
3,181,50.2234567707982,4000
5,106,71.2908680604129,3500
1,101,54.0343676257749,3000
3,201,58.3901695475332,2500
2,122,4.64200231261005,2000
3,185,37.2353134457465,1500
4,139,19.195583460968,1000
9,216,58.1465801070845,500
4,231,57.6277635960779,0
2,157,41.3874433803324,707.106781186548
3,81,113.533340008535,1118.03398874989
5,148,26.7079569210813,1581.13883008419
2,245,61.2038297360851,1802.77563773199
6,222,26.2949885943743,1581.13883008419
2,100,61.7048847688446,1500
6,108,56.9693371423554,1581.13883008419
3,53,165.033443658307,1802.77563773199
3,43,100.432642831145,2500
1,102,40.1928428629551,2915.47594742265
2,103,18.9679233464195,3354.10196624968
5,71,83.6123718406849,3807.88655293195
0,56,37.5868411629417,4272.00187265877
3,71,34.329388952401,4743.41649025257
9,97,60.6675842347123,5220.15325445527
5,123,57.680890574029,5700.87712549569
0,104,54.999340111038,6500
1,124,41.4429128764735,6000
0,17,262.177782466149,5500
1,96,35.1357588210957,5000
1,120,16.8501832103381,4500
1,124,22.3118059100463,4000
2,102,68.3841410653018,3500
1,21,211.722331038514,3000
3,155,62.3795132582535,2500
1,184,7.49199586644639,2000
4,104,41.3896684871862,1500
2,97,59.2824583442612,1000
1,246,61.7239554951453,500
4,240,48.5943843311384,0
5,135,55.7716761504725,500
1,34,102.559024147913,1000
1,67,95.3343292329944,1500
1,139,48.0465437614937,2000
2,136,33.9901689114444,2061.55281280883
1,132,55.5370655870063,2000
3,52,59.4221600163592,2061.55281280883
2,49,49.5687506834763,2236.06797749979
2,158,54.6652582121321,2828.42712474619
4,137,38.7418838877697,3201.56211871642
3,148,30.3711340568032,3605.55127546399
3,77,24.7692980298024,4031.12887414927
1,86,26.3890407420237,4472.13595499958
3,87,53.6030072047053,4924.42890089805
2,45,62.7303956218352,5385.1648071345
3,242,77.2248852427679,5852.34995535981
2,25,153.908018294693,3535.53390593274
1,34,105.249070202563,3041.38126514911
2,174,8.74180509208848,2549.50975679639
0,184,40.1410144401861,2061.55281280883
6,98,31.3118822171571,1581.13883008419
3,178,39.8205368892167,1118.03398874989
1,82,77.6563794391429,707.106781186548
5,221,45.1747604120669,500
1,66,125.486210998328,707.106781186548
1,105,43.6678182095225,1118.03398874989
2,251,21.3383448376636,1581.13883008419
5,210,14.3731887901589,2061.55281280883
6,179,24.0104015700448,2549.50975679639
2,117,45.6443842152521,2500
8,73,50.2884198002771,2549.50975679639
9,73,65.0823145773396,2692.58240356725
7,204,40.924759384854,3201.56211871642
1,77,94.0379188633761,3535.53390593274
3,247,13.0952282629362,3905.12483795333
5,91,90.8590130807704,4301.16263352131
4,155,88.9124697658339,4716.9905660283
2,65,138.744507851059,5147.8150704935
6,67,61.0714138034165,5590.16994374947
7,133,39.5454229892092,6041.52298679729
1,269,58.986995767088,2236.06797749979
4,134,31.4936302550408,1802.77563773199
2,254,45.4438353178966,1414.2135623731
5,99,84.7168939972321,1118.03398874989
2,147,45.1471483277593,1000
0,28,129.883574242188,1118.03398874989
1,106,23.4485960114838,1414.2135623731
3,170,24.7434541444783,1802.77563773199
4,129,7.63468492590814,2236.06797749979
5,175,17.8606769432771,2692.58240356725
5,116,31.2542048001025,3000
4,111,23.8157987375074,3041.38126514911
9,104,66.1630235252368,3162.27766016838
1,203,45.3320301952696,3605.55127546399
2,105,60.1255969551869,3905.12483795333
5,110,32.8227263382224,4242.64068711928
2,90,54.4602544001075,4609.77222864644
3,62,46.4822485026254,5000
1,13,235.751930719115,5408.32691319598
6,51,73.5887460130593,5830.9518948453
6,71,48.6022639759685,6264.98204307083
0,199,35.9442544794851,2500
3,80,16.552643118087,2121.32034355964
2,113,35.1878078619778,1802.77563773199
6,93,79.3103024963153,1581.13883008419
7,165,70.5331121068484,1500
2,95,48.975912837985,1581.13883008419
2,108,59.8976868820797,1802.77563773199
1,80,62.0921647613208,2121.32034355964
3,142,48.8534442012475,2500
2,142,54.8664461659124,2915.47594742265
0,119,49.1747409276603,3354.10196624968
3,102,73.2115424817777,3535.53390593274
4,109,71.6966037353005,3640.05494464026
9,99,24.8994920791076,4031.12887414927
0,73,26.2910815516182,4301.16263352131
2,41,68.5205776937821,4609.77222864644
3,83,10.2794199575608,4949.74746830583
2,125,25.9542057442387,5315.07290636732
3,75,58.8302671613875,5700.87712549569
9,131,42.4288256214487,6103.27780786685
1,86,27.2879070812651,6519.20240520265
5,102,71.5287710162272,2828.42712474619
0,89,42.118263377524,2500
1,118,52.5397721131851,2236.06797749979
7,84,71.4769368339593,2061.55281280883
1,103,71.7076399258166,2000
3,88,61.7745845792918,2061.55281280883
3,97,46.4406148977251,2236.06797749979
1,105,44.6108408744521,2500
3,96,70.4004805400548,2828.42712474619
7,158,31.8413449170351,3201.56211871642
8,79,42.7458076109844,3605.55127546399
7,59,28.78050834658,4031.12887414927
5,94,57.141266624341,6020.79728939615
4,89,37.5936623003711,6403.12423743285
0,30,81.1462343480291,6800.73525436772
1,238,11.3377207431278,4716.9905660283
0,230,12.9018388950388,4301.16263352131
0,100,60.7393286356116,3905.12483795333
0,103,65.9120752761245,3535.53390593274
1,73,25.9228399625771,3201.56211871642
2,83,8.17037218343003,2915.47594742265
1,127,47.295879759508,2692.58240356725
1,79,80.3798662893435,2549.50975679639
1,89,90.7820921403293,2500
4,43,26.6968602270926,2549.50975679639
3,20,87.0391305966178,2692.58240356725
7,27,92.4800178981788,2915.47594742265
1,93,62.5259074040989,3201.56211871642
5,167,55.8532370376273,3535.53390593274
7,53,109.007031462679,3905.12483795333
0,143,34.3455168047589,4743.41649025257
3,114,79.7062168322939,4924.42890089805
3,62,96.142395543013,5147.8150704935
2,75,79.8795297191005,5408.32691319598
0,38,65.5790323576883,5700.87712549569
1,88,23.9016380008418,5000
1,59,34.9894261623114,4609.77222864644
0,123,79.9881718611361,4242.64068711928
2,94,82.8939083733296,3905.12483795333
4,100,44.5835344870364,3605.55127546399
0,81,66.0198487719043,3354.10196624968
0,157,32.8868954066423,3162.27766016838
1,182,44.6307045361263,3041.38126514911
3,97,80.1779194707271,3000
0,14,105.693242106056,3041.38126514911
1,29,80.5608237824877,3162.27766016838
0,31,50.0675257223057,3354.10196624968
0,34,64.4080279518068,3605.55127546399
0,109,55.0248729876925,3905.12483795333
5,292,46.4745242748205,4242.64068711928
1,56,51.166353549325,5000
4,103,19.0679137104619,5220.15325445527
1,142,24.1550519157062,5385.1648071345
1,128,21.3798090909138,5590.16994374947
3,158,40.5524061041335,5830.9518948453
4,195,61.7393326604511,6103.27780786685
2,76,44.0214322805361,6403.12423743285
3,160,74.3239109045576,6726.81202353686
1,112,69.8594971063193,7071.06781186548
2,74,94.084409212381,6103.27780786685
1,87,36.2979312021041,5700.87712549569
1,82,103.585914600764,5315.07290636732
1,107,35.2400848615559,4949.74746830583
1,55,28.6909090168322,4609.77222864644
6,70,36.4681005807157,4301.16263352131
0,127,75.7101671205112,4031.12887414927
1,170,25.9729581047554,3807.88655293195
0,232,37.8256278427083,3640.05494464026
3,48,32.4521645236509,3535.53390593274
0,16,88.9083074390624,3500
1,28,224.461662962663,3535.53390593274
0,27,193.757805148937,3640.05494464026
0,70,245.042827129883,3807.88655293195
0,0,256.206436113336,4031.12887414927
0,22,245.762532431085,4301.16263352131
6,227,73.6154761092887,4609.77222864644
1,22,65.008384568569,5315.07290636732
6,101,7.53964773348092,5700.87712549569
0,32,93.1174804112223,5852.34995535981
1,72,17.0019905911368,6041.52298679729
3,90,69.6730963814842,6264.98204307083
4,96,54.4146943196257,6519.20240520265
2,52,30.3892293760902,6800.73525436772
5,154,56.9557656962306,7106.33520177595
1,71,91.189537114053,6403.12423743285
1,79,72.9570532993633,6020.79728939615
0,49,24.166312548858,5656.85424949238
1,37,37.9874362789671,5315.07290636732
2,32,111.0520804248,5000
4,78,61.2287893045106,4716.9905660283
1,55,98.278758788423,4472.13595499958
1,110,59.030684683288,4272.00187265877
0,132,84.7890272946185,4123.10562561766
0,39,78.4042566784266,4031.12887414927
0,24,131.48445106377,4000
0,83,35.5318509406858,4031.12887414927
0,41,61.8096008914154,4123.10562561766
1,37,139.876016682935,4272.00187265877
0,13,254.146756094858,4472.13595499958
0,85,86.7088452113441,4716.9905660283
4,122,32.8917355721552,5000
1,120,15.7778187027264,5656.85424949238
0,189,35.62321571884,6020.79728939615
0,74,62.6815091352753,6324.55532033676
0,0,327.066424013244,6500
0,35,171.901687130868,6708.20393249937
1,112,49.2224259089964,6946.2219947249
1,142,29.9919430769827,7211.10255092798
6,125,93.4747541152967,7500
1,41,24.6914143741184,6726.81202353686
0,91,88.9854027392195,6363.96103067893
0,66,36.3008796934229,6020.79728939615
0,60,60.3179570296735,5700.87712549569
2,46,77.4152404610927,5408.32691319598
0,66,40.3143250557566,5147.8150704935
4,108,67.0340306560341,4924.42890089805
